leccion_id,ruta_id,ruta_titulo,ruta_tipo,ciclo_siglas,orden_leccion,competencia_id,leccion_titulo,leccion_objetivo,video_titulo,canal,youtube_url,embed_url,inicio_segundos,fin_segundos,notas_habilitadas,notas_con_timestamp,guardar_progreso_segundos,boton_marcar_hecho,condicion_marcar_hecho,actividad_obligatoria,evidencia_minima,obligatoria_para_ruta,estado_embed,ultima_revision
mp_camara_direccion_edicion_video_2026__mp-dig-002,mp_camara_direccion_edicion_video_2026,Dirección creativa y edición de vídeo corporativo,curso_complementario,MP,4,MP-DIG-002,Aplicar SEO y estrategia de contenidos,"Investigar palabras clave, competencia y oportunidades de contenido SEO.",Tutorial de Semrush: fundamentos de investigación SEO,Semrush en español,https://www.youtube.com/watch?v=SSlqtLQ5xJQ,https://www.youtube-nocookie.com/embed/SSlqtLQ5xJQ?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Selecciona temas e intención con evidencia || Crea contenido útil y estructurado || Define métricas y actualización,Cluster de contenido y pieza optimizada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_direccion_edicion_video_2026__mp-rrpp-001,mp_camara_direccion_edicion_video_2026,Dirección creativa y edición de vídeo corporativo,curso_complementario,MP,5,MP-RRPP-001,Planificar relaciones públicas y comunicación institucional,"Definir públicos, mensajes, portavoces y plan de comunicación.",Cómo crear un buyer persona,HubSpot Español,https://www.youtube.com/watch?v=-xm2vgPHdHg,https://www.youtube-nocookie.com/embed/-xm2vgPHdHg?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Mapa de públicos y mensajes || Material de prensa coherente || Protocolo de respuesta ante incidencia,Dossier de prensa y plan de contacto,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_fotografia_producto_2026__mp-bas-002,mp_camara_fotografia_producto_2026,Fotografía de producto e imagen corporativa,curso_complementario,MP,1,MP-BAS-002,Redactar mensajes claros y orientados a una acción,"Redactar un mensaje para una persona, problema y acción concreta.",Cómo crear un buyer persona,HubSpot Español,https://www.youtube.com/watch?v=-xm2vgPHdHg,https://www.youtube-nocookie.com/embed/-xm2vgPHdHg?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Redacta tres mensajes para públicos distintos || Mantiene una propuesta de valor concreta || Incluye llamada a la acción coherente,Tres piezas breves justificadas,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_fotografia_producto_2026__mp-pol-002,mp_camara_fotografia_producto_2026,Fotografía de producto e imagen corporativa,curso_complementario,MP,2,MP-POL-002,"Definir segmentación, posicionamiento y propuesta","Definir segmento, posicionamiento y propuesta de valor.",Cómo crear un buyer persona,HubSpot Español,https://www.youtube.com/watch?v=-xm2vgPHdHg,https://www.youtube-nocookie.com/embed/-xm2vgPHdHg?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Segmentos medibles y diferenciados || Target elegido con justificación || Posicionamiento y propuesta coherentes,"Ficha de segmento, buyer persona prudente y mapa de posicionamiento",no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_fotografia_producto_2026__mp-dig-002,mp_camara_fotografia_producto_2026,Fotografía de producto e imagen corporativa,curso_complementario,MP,3,MP-DIG-002,Aplicar SEO y estrategia de contenidos,"Investigar palabras clave, competencia y oportunidades de contenido SEO.",Tutorial de Semrush: fundamentos de investigación SEO,Semrush en español,https://www.youtube.com/watch?v=SSlqtLQ5xJQ,https://www.youtube-nocookie.com/embed/SSlqtLQ5xJQ?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Selecciona temas e intención con evidencia || Crea contenido útil y estructurado || Define métricas y actualización,Cluster de contenido y pieza optimizada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_fotografia_producto_2026__mp-dis-001,mp_camara_fotografia_producto_2026,Fotografía de producto e imagen corporativa,curso_complementario,MP,4,MP-DIS-001,Crear identidad visual y piezas coherentes,Crear identidad mínima y piezas coherentes entre canales.,Kit de marca en Canva,Canva Latinoamérica,https://www.youtube.com/watch?v=havARJ_ZQg8,https://www.youtube-nocookie.com/embed/havARJ_ZQg8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Define reglas visuales mínimas || Adapta una idea a tres formatos || Mantiene legibilidad y derechos de uso de recursos,Mini sistema visual y tres piezas,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_fotografia_producto_2026__mp-dis-002,mp_camara_fotografia_producto_2026,Fotografía de producto e imagen corporativa,curso_complementario,MP,5,MP-DIS-002,Producir contenido audiovisual breve,"Aplicar marca, formato, texto y llamada a la acción a una pieza audiovisual breve.",Kit de marca en Canva,Canva Latinoamérica,https://www.youtube.com/watch?v=havARJ_ZQg8,https://www.youtube-nocookie.com/embed/havARJ_ZQg8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Guion con objetivo y duración || Audio, encuadre y ritmo comprensibles || Incluye subtítulos y versión por canal",Vídeo de 30 a 60 segundos y archivos fuente,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_ia_marketing_2026__mp-pol-003,mp_camara_ia_marketing_2026,Inteligencia artificial aplicada al marketing,curso_complementario,MP,1,MP-POL-003,Construir un plan de marketing medible,"Convertir estrategia en objetivos, acciones, activos y métricas.","Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Objetivos específicos y medibles || Acciones conectadas con estrategia y público || KPI, presupuesto y calendario permiten seguimiento",Plan de marketing de 6 a 10 páginas,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_ia_marketing_2026__mp-dig-001,mp_camara_ia_marketing_2026,Inteligencia artificial aplicada al marketing,curso_complementario,MP,2,MP-DIG-001,Planificar presencia web y conversión,"Crear formularios, CTA y recorrido de conversión.","Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=166&end=272,166,272,si,si,si,si,evidencia_entregada_y_criterio_superado,"La web responde a objetivo y público || El recorrido incluye llamada y conversión medible || Incluye privacidad, accesibilidad y versión móvil",Wireframe y plan de medición de una landing,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_ia_marketing_2026__mp-dig-002,mp_camara_ia_marketing_2026,Inteligencia artificial aplicada al marketing,curso_complementario,MP,3,MP-DIG-002,Aplicar SEO y estrategia de contenidos,"Investigar palabras clave, competencia y oportunidades de contenido SEO.",Tutorial de Semrush: fundamentos de investigación SEO,Semrush en español,https://www.youtube.com/watch?v=SSlqtLQ5xJQ,https://www.youtube-nocookie.com/embed/SSlqtLQ5xJQ?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Selecciona temas e intención con evidencia || Crea contenido útil y estructurado || Define métricas y actualización,Cluster de contenido y pieza optimizada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_ia_marketing_2026__mp-prj-001,mp_camara_ia_marketing_2026,Inteligencia artificial aplicada al marketing,curso_complementario,MP,4,MP-PRJ-001,Crear una campaña integrada de principio a fin,Construir una campaña integrada desde captación hasta análisis.,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Problema y público respaldados por información || Plan, piezas, presupuesto y medición están conectados || Incluye resultados simulados o reales y aprendizaje",Caso de campaña completo,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_ia_marketing_2026__mp-dig-003,mp_camara_ia_marketing_2026,Inteligencia artificial aplicada al marketing,curso_complementario,MP,5,MP-DIG-003,Diseñar email marketing y automatizaciones,"Diseñar email, segmentación, automatización y revisión de resultados.",Email marketing: estrategia y ejecución,HubSpot Español,https://www.youtube.com/watch?v=U8izqPoZMWg,https://www.youtube-nocookie.com/embed/U8izqPoZMWg?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Segmentación y disparador están definidos || Cada mensaje tiene objetivo y CTA || Incluye consentimiento, baja y control de frecuencia",Secuencia de bienvenida de 3 mensajes,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_ux_ui_2026__mp-dig-001,mp_camara_ux_ui_2026,Diseño gráfico y experiencia de usuario UX/UI,curso_complementario,MP,1,MP-DIG-001,Planificar presencia web y conversión,"Crear formularios, CTA y recorrido de conversión.","Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=166&end=272,166,272,si,si,si,si,evidencia_entregada_y_criterio_superado,"La web responde a objetivo y público || El recorrido incluye llamada y conversión medible || Incluye privacidad, accesibilidad y versión móvil",Wireframe y plan de medición de una landing,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_ux_ui_2026__mp-bas-001,mp_camara_ux_ui_2026,Diseño gráfico y experiencia de usuario UX/UI,curso_complementario,MP,2,MP-BAS-001,"Organizar archivos, cuentas y activos de una campaña","Organizar activos, versiones, permisos y carpetas de campaña.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Crea una estructura por campaña y canal || Nombra versiones y evita duplicados || Configura acceso y copia de seguridad,Carpeta de campaña ficticia organizada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_ux_ui_2026__mp-dis-001,mp_camara_ux_ui_2026,Diseño gráfico y experiencia de usuario UX/UI,curso_complementario,MP,3,MP-DIS-001,Crear identidad visual y piezas coherentes,Crear identidad mínima y piezas coherentes entre canales.,Kit de marca en Canva,Canva Latinoamérica,https://www.youtube.com/watch?v=havARJ_ZQg8,https://www.youtube-nocookie.com/embed/havARJ_ZQg8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Define reglas visuales mínimas || Adapta una idea a tres formatos || Mantiene legibilidad y derechos de uso de recursos,Mini sistema visual y tres piezas,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_ux_ui_2026__mp-bas-004,mp_camara_ux_ui_2026,Diseño gráfico y experiencia de usuario UX/UI,curso_complementario,MP,4,MP-BAS-004,"Evaluar fuentes y diferenciar dato, opinión e hipótesis","Separar observación, métrica, interpretación e hipótesis.",Google Analytics 4 Tutorial for Beginners,Analytics Mania,https://www.youtube.com/watch?v=mKu6FI53BxE,https://www.youtube-nocookie.com/embed/mKu6FI53BxE?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Identifica autor, fecha y metodología || Distingue correlación de causalidad || Explica una limitación relevante",Ficha de evaluación de tres fuentes,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_andalucia_vuela_campanas_redes__mp-bas-003,mp_andalucia_vuela_campanas_redes,Campañas publicitarias en redes sociales,curso_complementario,MP,1,MP-BAS-003,"Calcular porcentajes, costes y métricas básicas","Calcular porcentajes, costes, tasas y métricas básicas.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1&start=980&end=1657,980,1657,si,si,si,si,evidencia_entregada_y_criterio_superado,"Calcula variación porcentual y tasa de conversión || Diferencia ingreso, coste, margen y beneficio || Usa referencias correctas en una hoja de cálculo",Hoja con 15 ejercicios resueltos,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_andalucia_vuela_campanas_redes__mp-bas-005,mp_andalucia_vuela_campanas_redes,Campañas publicitarias en redes sociales,curso_complementario,MP,2,MP-BAS-005,"Comprender cliente, problema y modelo de negocio","Definir cliente, problema, contexto y propuesta inicial.",Cómo crear un buyer persona,HubSpot Español,https://www.youtube.com/watch?v=-xm2vgPHdHg,https://www.youtube-nocookie.com/embed/-xm2vgPHdHg?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Define un segmento concreto || Formula problema y propuesta sin generalidades || Identifica cómo se entrega y monetiza valor,Canvas simplificado de una pyme,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_andalucia_vuela_campanas_redes__mp-fin-002,mp_andalucia_vuela_campanas_redes,Campañas publicitarias en redes sociales,curso_complementario,MP,3,MP-FIN-002,Evaluar inversión y retorno de marketing,"Relacionar inversión, campaña, resultado y retorno.","Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=272&end=451,272,451,si,si,si,si,evidencia_entregada_y_criterio_superado,Selecciona métrica de retorno adecuada || Explicita supuestos de atribución || Presenta recomendación con riesgo e incertidumbre,Caso ROI/ROAS con recomendación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_andalucia_vuela_campanas_redes__mp-pol-002,mp_andalucia_vuela_campanas_redes,Campañas publicitarias en redes sociales,curso_complementario,MP,4,MP-POL-002,"Definir segmentación, posicionamiento y propuesta","Definir segmento, posicionamiento y propuesta de valor.",Cómo crear un buyer persona,HubSpot Español,https://www.youtube.com/watch?v=-xm2vgPHdHg,https://www.youtube-nocookie.com/embed/-xm2vgPHdHg?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Segmentos medibles y diferenciados || Target elegido con justificación || Posicionamiento y propuesta coherentes,"Ficha de segmento, buyer persona prudente y mapa de posicionamiento",no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_andalucia_vuela_campanas_redes__mp-pol-003,mp_andalucia_vuela_campanas_redes,Campañas publicitarias en redes sociales,curso_complementario,MP,5,MP-POL-003,Construir un plan de marketing medible,"Convertir estrategia en objetivos, acciones, activos y métricas.","Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Objetivos específicos y medibles || Acciones conectadas con estrategia y público || KPI, presupuesto y calendario permiten seguimiento",Plan de marketing de 6 a 10 páginas,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_andalucia_vuela_marca_redes__mp-pol-003,mp_andalucia_vuela_marca_redes,Gestión de marca en redes sociales,curso_complementario,MP,1,MP-POL-003,Construir un plan de marketing medible,"Convertir estrategia en objetivos, acciones, activos y métricas.","Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Objetivos específicos y medibles || Acciones conectadas con estrategia y público || KPI, presupuesto y calendario permiten seguimiento",Plan de marketing de 6 a 10 páginas,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_andalucia_vuela_marca_redes__mp-dat-001,mp_andalucia_vuela_marca_redes,Gestión de marca en redes sociales,curso_complementario,MP,2,MP-DAT-001,"Limpiar, analizar y visualizar datos","Limpiar, resumir, visualizar y explicar datos de campaña.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1&start=1657&end=3398,1657,3398,si,si,si,si,evidencia_entregada_y_criterio_superado,Detecta duplicados y valores inválidos || Calcula indicadores adecuados || El gráfico responde a una pregunta y no distorsiona,"Dataset limpio, análisis y dashboard básico",no,revisar_automaticamente_antes_de_publicar,2026-08-04
